"Station Name (LEA)","join_key","ori","agency_name","agency_type_name","state_name","state_abbr","division_name","region_name","region_desc","county_name","nibrs","latitude","longitude","nibrs_start_date"
"TAYLOR POLICE DEPT","TAYLOR POLICE DEPARTMENT","MI8277500","TAYLOR POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","WAYNE",TRUE,42.226578,-83.2629,"01/01/1996"
"TECUMSEH POLICE DEPT","TECUMSEH POLICE DEPARTMENT","MI4677600","TECUMSEH POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","LENAWEE",TRUE,42.004158,-83.9417,"01/01/1995"
"THETFORD TOWNSHIP POLICE DEPT","THETFORD TOWNSHIP POLICE DEPARTMENT","MI2578200","THETFORD TOWNSHIP POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","GENESEE",TRUE,43.021077,-83.706372,"03/01/2007"
"TRAVERSE CITY POLICE DEPT","TRAVERSE CITY POLICE DEPARTMENT","MI2878100","TRAVERSE CITY POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","LEELANAU; GRAND TRAVERSE",TRUE,44.718688,-85.553848,"02/01/1996"
"TROY POLICE DEPT","TROY POLICE DEPARTMENT","MI6378400","TROY POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","OAKLAND",TRUE,42.562386,-83.15445,"01/01/1997"
"VASSAR POLICE DEPT","VASSAR POLICE DEPARTMENT","MI7979500","VASSAR POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","TUSCOLA",TRUE,43.370583,-83.58016,"01/01/1995"
"VERNON POLICE DEPT","VERNON POLICE DEPARTMENT","MI7879700","VERNON POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","SHIAWASSEE",TRUE,42.951545,-84.146352,"01/01/1995"
"VICKSBURG POLICE DEPT","VICKSBURG POLICE DEPARTMENT","MI3979900","VICKSBURG POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","KALAMAZOO",TRUE,42.12075,-85.53094,"01/01/1995"
"WALKER POLICE DEPT","WALKER POLICE DEPARTMENT","MI4180200","WALKER POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","KENT",TRUE,43.032497,-85.547446,"01/01/1996"
"WARREN POLICE DEPT","WARREN POLICE DEPARTMENT","MI5080600","WARREN POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","MACOMB",TRUE,42.671467,-82.910869,"01/01/1999"
"WAYNE COUNTY SHERIFF OFFICE","WAYNE COUNTY SHERIFF'S OFFICE","MI8218200","WAYNE COUNTY SHERIFF'S OFFICE","County","Michigan","MI","East North Central","Midwest","Region II","WAYNE",TRUE,42.284664,-83.261953,"12/01/1995"
"WEST BRANCH POLICE DEPT","WEST BRANCH POLICE DEPARTMENT","MI6581600","WEST BRANCH POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","OGEMAW",TRUE,44.276413,-84.23569,"06/01/1995"
"WESTLAND POLICE DEPT","WESTLAND POLICE DEPARTMENT","MI8281700","WESTLAND POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","WAYNE",TRUE,42.32417,-83.40208,"07/01/1999"
"WILLIAMSTON POLICE DEPT","WILLIAMSTON POLICE DEPARTMENT","MI3382600","WILLIAMSTON POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","INGHAM",TRUE,42.68893,-84.28166,"01/01/1996"
"WOODHAVEN POLICE DEPT","WOODHAVEN POLICE DEPARTMENT","MI8283100","WOODHAVEN POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","WAYNE",TRUE,42.138676,-83.242714,"01/01/1997"
"WYANDOTTE POLICE DEPT","WYANDOTTE POLICE DEPARTMENT","MI8283300","WYANDOTTE POLICE DEPARTMENT","City","Michigan","MI","East North Central","Midwest","Region II","WAYNE",TRUE,42.213947,-83.149895,"05/01/1996"
"AKELEY POLICE DEPT","AKELEY POLICE DEPARTMENT","MN0290200","AKELEY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HUBBARD",FALSE,47.095551,-94.91329,NA
"ANNANDALE POLICE DEPT","ANNANDALE POLICE DEPARTMENT","MN0860600","ANNANDALE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","WRIGHT",FALSE,45.175091,-93.966396,NA
"ANOKA COUNTY SHERIFF OFFICE","ANOKA COUNTY SHERIFF'S OFFICE","MN0020000","ANOKA COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","ANOKA",FALSE,45.197933,-93.38671,"08/01/2019"
"APPLE VALLEY POLICE DEPT","APPLE VALLEY POLICE DEPARTMENT","MN0191000","APPLE VALLEY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","DAKOTA",FALSE,44.73532,-93.20977,NA
"AUSTIN POLICE DEPT","AUSTIN POLICE DEPARTMENT","MN0500100","AUSTIN POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MOWER",FALSE,43.667496,-92.9736,NA
"AVON POLICE DEPT","AVON POLICE DEPARTMENT","MN0731600","AVON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","STEARNS",FALSE,45.555235,-94.610482,NA
"BAXTER POLICE DEPT","BAXTER POLICE DEPARTMENT","MN0180500","BAXTER POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","CROW WING",FALSE,46.491114,-94.071213,"01/01/2020"
"BECKER POLICE DEPT","BECKER POLICE DEPARTMENT","MN0710400","BECKER POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","SHERBURNE",FALSE,45.453176,-93.76913,NA
"BELTRAMI COUNTY SHERIFF OFFICE","BELTRAMI COUNTY SHERIFF'S OFFICE","MN0040000","BELTRAMI COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","BELTRAMI",FALSE,47.473827,-94.88276,NA
"BENTON COUNTY SHERIFF OFFICE","BENTON COUNTY SHERIFF'S OFFICE","MN0050000","BENTON COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","BENTON",FALSE,45.701225,-94.001439,"04/01/2020"
"BIG LAKE POLICE DEPT","BIG LAKE POLICE DEPARTMENT","MN0710100","BIG LAKE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","SHERBURNE",FALSE,45.334156,-93.74585,NA
"BLACKDUCK POLICE DEPT","BLACKDUCK POLICE DEPARTMENT","MN0040200","BLACKDUCK POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","BELTRAMI",FALSE,47.878825,-94.986698,NA
"BLAINE POLICE DEPT","BLAINE POLICE DEPARTMENT","MN0020200","BLAINE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ANOKA",FALSE,45.27411,-93.242723,"08/01/2019"
"BLOOMING PRAIRIE POLICE DEPT","BLOOMING PRAIRIE POLICE DEPARTMENT","MN0740200","BLOOMING PRAIRIE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","STEELE",FALSE,44.015261,-93.220453,NA
"BLOOMINGTON POLICE DEPT","BLOOMINGTON POLICE DEPARTMENT","MN0270100","BLOOMINGTON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,44.822388,-93.30388,NA
"BLUE EARTH POLICE DEPT","BLUE EARTH POLICE DEPARTMENT","MN0220100","BLUE EARTH POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","FARIBAULT",TRUE,43.676522,-93.947234,"04/01/2018"
"BRAHAM POLICE DEPT","BRAHAM POLICE DEPARTMENT","MN0300200","BRAHAM POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ISANTI",FALSE,45.562431,-93.296339,NA
"BRAINERD POLICE DEPT","BRAINERD POLICE DEPARTMENT","MN0180100","BRAINERD POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","CROW WING",FALSE,46.35654,-94.20824,"01/01/2020"
"BRECKENRIDGE POLICE DEPT","BRECKENRIDGE POLICE DEPARTMENT","MN0840100","BRECKENRIDGE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","WILKIN",FALSE,46.362335,-96.476657,NA
"BREEZY POINT POLICE DEPT","BREEZY POINT POLICE DEPARTMENT","MN0180300","BREEZY POINT POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","CROW WING",FALSE,46.491114,-94.071213,"01/01/2020"
"BROOKLYN PARK POLICE DEPT","BROOKLYN PARK POLICE DEPARTMENT","MN0270300","BROOKLYN PARK POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,45.10883,-93.34976,"01/01/2020"
"BURNSVILLE POLICE DEPT","BURNSVILLE POLICE DEPARTMENT","MN0190100","BURNSVILLE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","DAKOTA",FALSE,44.670893,-93.062481,NA
"CALEDONIA POLICE DEPT","CALEDONIA POLICE DEPARTMENT","MN0280100","CALEDONIA POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HOUSTON",FALSE,43.634655,-91.500145,"09/01/2019"
"CAMBRIDGE POLICE DEPT","CAMBRIDGE POLICE DEPARTMENT","MN0300100","CAMBRIDGE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ISANTI",FALSE,45.57062,-93.226715,NA
"CANBY POLICE DEPT","CANBY POLICE DEPARTMENT","MN0870100","CANBY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","YELLOW MEDICINE",FALSE,44.707973,-96.275215,NA
"CANNON FALLS POLICE DEPT","CANNON FALLS POLICE DEPARTMENT","MN0250100","CANNON FALLS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","GOODHUE",TRUE,44.406178,-92.716,"10/01/2017"
"CARLTON COUNTY SHERIFF OFFICE","CARLTON COUNTY SHERIFF'S OFFICE","MN0090000","CARLTON COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","CARLTON",FALSE,46.603818,-92.671044,NA
"CASS COUNTY SHERIFF OFFICE","CASS COUNTY SHERIFF'S OFFICE","MN0110000","CASS COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","CASS",FALSE,46.951786,-94.33367,"02/01/2019"
"CHAMPLIN POLICE DEPT","CHAMPLIN POLICE DEPARTMENT","MN0272900","CHAMPLIN POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,45.17047,-93.392296,NA
"CHISAGO COUNTY SHERIFF OFFICE","CHISAGO COUNTY SHERIFF'S OFFICE","MN0130000","CHISAGO COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","CHISAGO",FALSE,45.399975,-92.822495,NA
"CLARA CITY POLICE DEPT","CLARA CITY POLICE DEPARTMENT","MN0120100","CLARA CITY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","CHIPPEWA",FALSE,44.954727,-95.364235,NA
"CLAY COUNTY SHERIFF OFFICE","CLAY COUNTY SHERIFF'S OFFICE","MN0140000","CLAY COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","CLAY",FALSE,46.898377,-96.494901,NA
"COON RAPIDS POLICE DEPT","COON RAPIDS POLICE DEPARTMENT","MN0020500","COON RAPIDS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ANOKA",FALSE,45.172855,-93.30436,"08/01/2019"
"COTTONWOOD COUNTY SHERIFF OFFICE","COTTONWOOD COUNTY SHERIFF'S OFFICE","MN0170000","COTTONWOOD COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","COTTONWOOD",TRUE,43.8655,-95.11915,"02/01/2019"
"CROOKSTON POLICE DEPT","CROOKSTON POLICE DEPARTMENT","MN0600100","CROOKSTON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","POLK",FALSE,47.774902,-96.61002,"02/01/2019"
"CROSSLAKE POLICE DEPT","CROSSLAKE POLICE DEPARTMENT","MN0180400","CROSSLAKE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","CROW WING",FALSE,46.491114,-94.071213,"01/01/2020"
"CRYSTAL POLICE DEPT","CRYSTAL POLICE DEPARTMENT","MN0270400","CRYSTAL POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,45.031708,-93.360115,NA
"DAKOTA COUNTY SHERIFF OFFICE","DAKOTA COUNTY SHERIFF'S OFFICE","MN0190000","DAKOTA COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","DAKOTA",FALSE,44.670893,-93.062481,NA
"DAYTON POLICE DEPT","DAYTON POLICE DEPARTMENT","MN0273200","DAYTON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","WRIGHT; HENNEPIN",FALSE,45.198936,-93.43063,NA
"DEEPHAVEN POLICE DEPT","DEEPHAVEN POLICE DEPARTMENT","MN0270500","DEEPHAVEN POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,45.006069,-93.475187,NA
"DULUTH POLICE DEPT","DULUTH POLICE DEPARTMENT","MN0690600","DULUTH POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ST LOUIS",FALSE,47.578635,-92.51457,NA
"EAGAN POLICE DEPT","EAGAN POLICE DEPARTMENT","MN0190800","EAGAN POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","DAKOTA",FALSE,44.818928,-93.167145,NA
"EAST GRAND FORKS POLICE DEPT","EAST GRAND FORKS POLICE DEPARTMENT","MN0600200","EAST GRAND FORKS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","POLK",FALSE,47.93108,-97.02362,"02/01/2019"
"EDEN PRAIRIE POLICE DEPT","EDEN PRAIRIE POLICE DEPARTMENT","MN0272600","EDEN PRAIRIE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,44.856937,-93.460175,NA
"EDEN VALLEY POLICE DEPT","EDEN VALLEY POLICE DEPARTMENT","MN0470200","EDEN VALLEY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","STEARNS; MEEKER",FALSE,45.123155,-94.527346,NA
"EDINA POLICE DEPT","EDINA POLICE DEPARTMENT","MN0270600","EDINA POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,44.911552,-93.34768,NA
"ELK RIVER POLICE DEPT","ELK RIVER POLICE DEPARTMENT","MN0710200","ELK RIVER POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","SHERBURNE",FALSE,45.453176,-93.76913,NA
"ELMORE POLICE DEPT","ELMORE POLICE DEPARTMENT","MN0220200","ELMORE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","FARIBAULT",TRUE,43.676522,-93.947234,"04/01/2018"
"ELY POLICE DEPT","ELY POLICE DEPARTMENT","MN0690700","ELY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ST LOUIS",FALSE,47.902294,-91.86373,NA
"FAIRFAX POLICE DEPT","FAIRFAX POLICE DEPARTMENT","MN0650100","FAIRFAX POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","RENVILLE",FALSE,44.723697,-94.955617,NA
"FARIBAULT COUNTY SHERIFF OFFICE","FARIBAULT COUNTY SHERIFF'S OFFICE","MN0220000","FARIBAULT COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","FARIBAULT",TRUE,43.676522,-93.947234,"04/01/2018"
"FARIBAULT POLICE DEPT","FARIBAULT POLICE DEPARTMENT","MN0660100","FARIBAULT POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","RICE",FALSE,44.350943,-93.298503,NA
"GILBERT POLICE DEPT","GILBERT POLICE DEPARTMENT","MN0690900","GILBERT POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ST LOUIS",FALSE,47.578635,-92.51457,"04/01/2020"
"GLENCOE POLICE DEPT","GLENCOE POLICE DEPARTMENT","MN0430100","GLENCOE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MCLEOD",FALSE,44.76821,-94.15309,NA
"GLENWOOD POLICE DEPT","GLENWOOD POLICE DEPARTMENT","MN0610100","GLENWOOD POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","POPE",FALSE,45.65024,-95.387886,NA
"GOLDEN VALLEY POLICE DEPT","GOLDEN VALLEY POLICE DEPARTMENT","MN0270800","GOLDEN VALLEY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,44.98554,-93.37948,NA
"GRAND RAPIDS POLICE DEPT","GRAND RAPIDS POLICE DEPARTMENT","MN0310300","GRAND RAPIDS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ITASCA",FALSE,47.23616,-93.52827,"02/01/2019"
"HECTOR POLICE DEPT","HECTOR POLICE DEPARTMENT","MN0650200","HECTOR POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","RENVILLE",FALSE,44.723697,-94.955617,NA
"HERMANTOWN POLICE DEPT","HERMANTOWN POLICE DEPARTMENT","MN0691700","HERMANTOWN POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ST LOUIS",FALSE,46.80766,-92.2186,NA
"HILL CITY POLICE DEPT","HILL CITY POLICE DEPARTMENT","MN0010400","HILL CITY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","AITKIN",FALSE,46.602446,-93.41976,"02/01/2019"
"HOKAH POLICE DEPT","HOKAH POLICE DEPARTMENT","MN0280500","HOKAH POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HOUSTON",FALSE,43.66699,-91.501556,"09/01/2019"
"HOPKINS POLICE DEPT","HOPKINS POLICE DEPARTMENT","MN0270900","HOPKINS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,44.922375,-93.41302,"03/01/2020"
"HOUSTON COUNTY SHERIFF OFFICE","HOUSTON COUNTY SHERIFF'S OFFICE","MN0280000","HOUSTON COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","HOUSTON",FALSE,43.632355,-91.49589,"09/01/2019"
"HOUSTON POLICE DEPT","HOUSTON POLICE DEPARTMENT","MN0280200","HOUSTON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HOUSTON",FALSE,43.66699,-91.501556,"09/01/2019"
"HUTCHINSON POLICE DEPT","HUTCHINSON POLICE DEPARTMENT","MN0430200","HUTCHINSON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MCLEOD",FALSE,44.892113,-94.37068,NA
"ISANTI COUNTY SHERIFF OFFICE","ISANTI COUNTY SHERIFF'S OFFICE","MN0300000","ISANTI COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","ISANTI",FALSE,45.556995,-93.22933,NA
"ISANTI POLICE DEPT","ISANTI POLICE DEPARTMENT","MN0300300","ISANTI POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ISANTI",FALSE,45.562431,-93.296339,NA
"ITASCA COUNTY SHERIFF OFFICE","ITASCA COUNTY SHERIFF'S OFFICE","MN0310000","ITASCA COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","ITASCA",FALSE,47.490883,-93.611119,"02/01/2019"
"JANESVILLE POLICE DEPT","JANESVILLE POLICE DEPARTMENT","MN0810100","JANESVILLE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","WASECA",FALSE,44.01846,-93.589844,"04/01/2018"
"KENYON POLICE DEPT","KENYON POLICE DEPARTMENT","MN0250400","KENYON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","GOODHUE",TRUE,44.272003,-92.98517,"10/01/2017"
"LA CRESCENT POLICE DEPT","LA CRESCENT POLICE DEPARTMENT","MN0280300","LA CRESCENT POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HOUSTON",FALSE,43.829174,-91.30423,"09/01/2019"
"LAKE CITY POLICE DEPT","LAKE CITY POLICE DEPARTMENT","MN0790100","LAKE CITY POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","GOODHUE; WABASHA",FALSE,44.289693,-92.23334,"11/01/2018"
"LAKEFIELD POLICE DEPT","LAKEFIELD POLICE DEPARTMENT","MN0320200","LAKEFIELD POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","JACKSON",FALSE,43.67752,-95.17208,"02/01/2019"
"LAKEVILLE POLICE DEPT","LAKEVILLE POLICE DEPARTMENT","MN0191100","LAKEVILLE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","DAKOTA",FALSE,44.656586,-93.24271,NA
"LINO LAKES POLICE DEPT","LINO LAKES POLICE DEPARTMENT","MN0020700","LINO LAKES POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","ANOKA",FALSE,45.27411,-93.242723,"08/01/2019"
"LITCHFIELD POLICE DEPT","LITCHFIELD POLICE DEPARTMENT","MN0470100","LITCHFIELD POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MEEKER",FALSE,45.12897,-94.529564,NA
"LITTLE FALLS POLICE DEPT","LITTLE FALLS POLICE DEPARTMENT","MN0490100","LITTLE FALLS POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MORRISON",FALSE,45.977287,-94.3605,NA
"LONG PRAIRIE POLICE DEPT","LONG PRAIRIE POLICE DEPARTMENT","MN0770100","LONG PRAIRIE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","TODD",FALSE,46.066569,-94.900576,NA
"MADISON LAKE POLICE DEPT","MADISON LAKE POLICE DEPARTMENT","MN0071000","MADISON LAKE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","BLUE EARTH",TRUE,44.03371,-94.064012,"04/01/2018"
"MAHNOMEN COUNTY SHERIFF OFFICE","MAHNOMEN COUNTY SHERIFF'S OFFICE","MN0440000","MAHNOMEN COUNTY SHERIFF'S OFFICE","County","Minnesota","MN","West North Central","Midwest","Region II","MAHNOMEN",TRUE,47.325842,-95.810703,"02/01/2017"
"MAPLE GROVE POLICE DEPT","MAPLE GROVE POLICE DEPARTMENT","MN0272700","MAPLE GROVE POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","HENNEPIN",FALSE,45.006069,-93.475187,NA
"MAPLETON POLICE DEPT","MAPLETON POLICE DEPARTMENT","MN0070200","MAPLETON POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","BLUE EARTH",TRUE,43.92785,-93.956024,"04/01/2018"
"MARSHALL POLICE DEPT","MARSHALL POLICE DEPARTMENT","MN0420100","MARSHALL POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","LYON",TRUE,44.450565,-95.7939,"02/01/2019"
"MENAHGA POLICE DEPT","MENAHGA POLICE DEPARTMENT","MN0800400","MENAHGA POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","WADENA",TRUE,46.586784,-94.988331,"07/01/2018"
"MILACA POLICE DEPT","MILACA POLICE DEPARTMENT","MN0480100","MILACA POLICE DEPARTMENT","City","Minnesota","MN","West North Central","Midwest","Region II","MILLE LACS",FALSE,45.75533,-93.649376,NA
